run_id,condition,seed_id,seed_bucket,repeat_index,total_turns,max_turns,collapsed_turns,collapse_rate,first_collapse_turn,early_stopped,has_collapse,seed_version,embedding_model,started_at,ended_at,filename
papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_4_20260217T172958Z_rep2,HOMO_A,planning_4,planning,2,40,40,31,0.775,10,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:29:58Z,2026-02-17T17:43:48Z,papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_4_20260217T172958Z_rep2_manifest.json
papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_4_20260217T172956Z_rep3,HOMO_A,planning_4,planning,3,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:29:56Z,2026-02-17T17:41:31Z,papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_4_20260217T172956Z_rep3_manifest.json
papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_4_20260217T170148Z_rep4,HOMO_A,planning_4,planning,4,40,40,18,0.45,23,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:01:48Z,2026-02-17T17:12:37Z,papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_4_20260217T170148Z_rep4_manifest.json
papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_5_20260217T170230Z_rep0,HOMO_A,planning_5,planning,0,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:02:30Z,2026-02-17T17:13:36Z,papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_5_20260217T170230Z_rep0_manifest.json
papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_5_20260217T172958Z_rep1,HOMO_A,planning_5,planning,1,40,40,22,0.55,19,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:29:58Z,2026-02-17T17:41:22Z,papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_5_20260217T172958Z_rep1_manifest.json
papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_5_20260217T170437Z_rep2,HOMO_A,planning_5,planning,2,40,40,15,0.375,21,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:04:37Z,2026-02-17T17:10:43Z,papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_5_20260217T170437Z_rep2_manifest.json
papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_5_20260217T173001Z_rep3,HOMO_A,planning_5,planning,3,40,40,10,0.25,28,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:30:01Z,2026-02-17T17:40:43Z,papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_5_20260217T173001Z_rep3_manifest.json
papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_5_20260217T170712Z_rep4,HOMO_A,planning_5,planning,4,40,40,32,0.8,9,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:07:12Z,2026-02-17T17:17:41Z,papera_phase3_baseline_HOMO_A_SEEDS_V2_planning_5_20260217T170712Z_rep4_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_0_20260217T175845Z_rep0,HOMO_B,argumentative_0,argumentative,0,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:45Z,2026-02-17T18:10:25Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_0_20260217T175845Z_rep0_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_0_20260217T175848Z_rep1,HOMO_B,argumentative_0,argumentative,1,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:48Z,2026-02-17T18:08:30Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_0_20260217T175848Z_rep1_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_0_20260217T175858Z_rep2,HOMO_B,argumentative_0,argumentative,2,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:58Z,2026-02-17T18:08:44Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_0_20260217T175858Z_rep2_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_0_20260217T175900Z_rep3,HOMO_B,argumentative_0,argumentative,3,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:00Z,2026-02-17T18:11:05Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_0_20260217T175900Z_rep3_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_0_20260217T175908Z_rep4,HOMO_B,argumentative_0,argumentative,4,40,40,31,0.775,10,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:08Z,2026-02-17T18:08:51Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_0_20260217T175908Z_rep4_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_1_20260217T175910Z_rep0,HOMO_B,argumentative_1,argumentative,0,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:10Z,2026-02-17T18:08:56Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_1_20260217T175910Z_rep0_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_1_20260217T175912Z_rep1,HOMO_B,argumentative_1,argumentative,1,40,40,33,0.825,8,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:12Z,2026-02-17T18:09:06Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_1_20260217T175912Z_rep1_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_1_20260217T175918Z_rep2,HOMO_B,argumentative_1,argumentative,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:18Z,2026-02-17T18:09:00Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_1_20260217T175918Z_rep2_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_1_20260217T175919Z_rep3,HOMO_B,argumentative_1,argumentative,3,40,40,32,0.8,9,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:19Z,2026-02-17T18:08:58Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_1_20260217T175919Z_rep3_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_1_20260217T175921Z_rep4,HOMO_B,argumentative_1,argumentative,4,40,40,34,0.85,7,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:21Z,2026-02-17T18:09:23Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_1_20260217T175921Z_rep4_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_2_20260217T175922Z_rep0,HOMO_B,argumentative_2,argumentative,0,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:22Z,2026-02-17T18:11:43Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_2_20260217T175922Z_rep0_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_2_20260217T175923Z_rep1,HOMO_B,argumentative_2,argumentative,1,40,40,30,0.75,11,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:23Z,2026-02-17T18:09:03Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_2_20260217T175923Z_rep1_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_2_20260217T175925Z_rep2,HOMO_B,argumentative_2,argumentative,2,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:25Z,2026-02-17T18:09:05Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_2_20260217T175925Z_rep2_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_2_20260217T175925Z_rep3,HOMO_B,argumentative_2,argumentative,3,40,40,32,0.8,6,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:25Z,2026-02-17T18:14:25Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_2_20260217T175925Z_rep3_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_2_20260217T175932Z_rep4,HOMO_B,argumentative_2,argumentative,4,40,40,27,0.675,14,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:32Z,2026-02-17T18:09:34Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_2_20260217T175932Z_rep4_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_3_20260217T175939Z_rep0,HOMO_B,argumentative_3,argumentative,0,40,40,32,0.8,9,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:39Z,2026-02-17T18:09:29Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_3_20260217T175939Z_rep0_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_3_20260217T175940Z_rep1,HOMO_B,argumentative_3,argumentative,1,40,40,27,0.675,6,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:40Z,2026-02-17T18:08:11Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_3_20260217T175940Z_rep1_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_3_20260217T175941Z_rep2,HOMO_B,argumentative_3,argumentative,2,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:59:41Z,2026-02-17T18:11:54Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_3_20260217T175941Z_rep2_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_3_20260217T180003Z_rep3,HOMO_B,argumentative_3,argumentative,3,40,40,32,0.8,9,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:00:03Z,2026-02-17T18:16:09Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_3_20260217T180003Z_rep3_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_3_20260217T180018Z_rep4,HOMO_B,argumentative_3,argumentative,4,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:00:18Z,2026-02-17T18:10:35Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_3_20260217T180018Z_rep4_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_4_20260217T180059Z_rep0,HOMO_B,argumentative_4,argumentative,0,40,40,30,0.75,11,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:00:59Z,2026-02-17T18:13:35Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_4_20260217T180059Z_rep0_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_4_20260217T180116Z_rep1,HOMO_B,argumentative_4,argumentative,1,40,40,33,0.825,8,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:01:16Z,2026-02-17T18:13:06Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_4_20260217T180116Z_rep1_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_4_20260217T180134Z_rep2,HOMO_B,argumentative_4,argumentative,2,40,40,17,0.425,24,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:01:34Z,2026-02-17T18:11:22Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_4_20260217T180134Z_rep2_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_4_20260217T180146Z_rep3,HOMO_B,argumentative_4,argumentative,3,40,40,30,0.75,11,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:01:46Z,2026-02-17T18:14:15Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_4_20260217T180146Z_rep3_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_4_20260217T180157Z_rep4,HOMO_B,argumentative_4,argumentative,4,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:01:57Z,2026-02-17T18:13:59Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_4_20260217T180157Z_rep4_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_5_20260217T180232Z_rep0,HOMO_B,argumentative_5,argumentative,0,40,40,31,0.775,10,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:02:32Z,2026-02-17T18:15:01Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_5_20260217T180232Z_rep0_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_5_20260217T180849Z_rep1,HOMO_B,argumentative_5,argumentative,1,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:08:49Z,2026-02-17T18:18:35Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_5_20260217T180849Z_rep1_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_5_20260217T180249Z_rep2,HOMO_B,argumentative_5,argumentative,2,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:02:49Z,2026-02-17T18:12:33Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_5_20260217T180249Z_rep2_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_5_20260217T180251Z_rep3,HOMO_B,argumentative_5,argumentative,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:02:51Z,2026-02-17T18:15:08Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_5_20260217T180251Z_rep3_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_5_20260217T180315Z_rep4,HOMO_B,argumentative_5,argumentative,4,40,40,32,0.8,9,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:03:15Z,2026-02-17T18:15:12Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_argumentative_5_20260217T180315Z_rep4_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_0_20260217T175510Z_rep0,HOMO_B,creative_rewrite_0,creative_rewrite,0,40,40,34,0.85,7,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:55:10Z,2026-02-17T17:57:34Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_0_20260217T175510Z_rep0_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_0_20260217T175513Z_rep1,HOMO_B,creative_rewrite_0,creative_rewrite,1,40,40,24,0.6,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:55:13Z,2026-02-17T18:02:43Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_0_20260217T175513Z_rep1_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_0_20260217T175526Z_rep2,HOMO_B,creative_rewrite_0,creative_rewrite,2,40,40,35,0.875,6,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:55:26Z,2026-02-17T17:57:25Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_0_20260217T175526Z_rep2_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_0_20260217T175527Z_rep3,HOMO_B,creative_rewrite_0,creative_rewrite,3,40,40,35,0.875,6,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:55:27Z,2026-02-17T17:57:19Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_0_20260217T175527Z_rep3_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_0_20260217T175538Z_rep4,HOMO_B,creative_rewrite_0,creative_rewrite,4,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:55:38Z,2026-02-17T17:58:27Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_0_20260217T175538Z_rep4_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_1_20260217T175541Z_rep0,HOMO_B,creative_rewrite_1,creative_rewrite,0,40,40,23,0.575,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:55:41Z,2026-02-17T17:57:38Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_1_20260217T175541Z_rep0_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_1_20260217T175545Z_rep1,HOMO_B,creative_rewrite_1,creative_rewrite,1,40,40,32,0.8,9,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:55:45Z,2026-02-17T17:57:27Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_1_20260217T175545Z_rep1_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_1_20260217T175550Z_rep2,HOMO_B,creative_rewrite_1,creative_rewrite,2,40,40,32,0.8,8,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:55:50Z,2026-02-17T17:56:57Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_1_20260217T175550Z_rep2_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_1_20260217T175607Z_rep3,HOMO_B,creative_rewrite_1,creative_rewrite,3,40,40,30,0.75,7,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:56:07Z,2026-02-17T17:57:57Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_1_20260217T175607Z_rep3_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_1_20260217T175609Z_rep4,HOMO_B,creative_rewrite_1,creative_rewrite,4,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:56:09Z,2026-02-17T17:57:55Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_1_20260217T175609Z_rep4_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_2_20260217T175703Z_rep0,HOMO_B,creative_rewrite_2,creative_rewrite,0,40,40,29,0.725,12,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:57:03Z,2026-02-17T17:58:00Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_2_20260217T175703Z_rep0_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_2_20260217T175724Z_rep1,HOMO_B,creative_rewrite_2,creative_rewrite,1,40,40,28,0.7,9,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:57:24Z,2026-02-17T17:58:23Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_2_20260217T175724Z_rep1_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_2_20260217T175732Z_rep2,HOMO_B,creative_rewrite_2,creative_rewrite,2,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:57:32Z,2026-02-17T17:58:56Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_2_20260217T175732Z_rep2_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_2_20260217T175733Z_rep3,HOMO_B,creative_rewrite_2,creative_rewrite,3,40,40,32,0.8,9,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:57:33Z,2026-02-17T17:59:16Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_2_20260217T175733Z_rep3_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_2_20260217T175736Z_rep4,HOMO_B,creative_rewrite_2,creative_rewrite,4,40,40,35,0.875,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:57:36Z,2026-02-17T17:58:40Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_2_20260217T175736Z_rep4_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_3_20260217T175739Z_rep0,HOMO_B,creative_rewrite_3,creative_rewrite,0,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:57:39Z,2026-02-17T18:05:34Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_3_20260217T175739Z_rep0_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_3_20260217T175743Z_rep1,HOMO_B,creative_rewrite_3,creative_rewrite,1,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:57:43Z,2026-02-17T17:59:36Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_3_20260217T175743Z_rep1_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_3_20260217T180835Z_rep2,HOMO_B,creative_rewrite_3,creative_rewrite,2,40,40,35,0.875,6,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T18:08:35Z,2026-02-17T18:15:05Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_3_20260217T180835Z_rep2_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_3_20260217T175801Z_rep3,HOMO_B,creative_rewrite_3,creative_rewrite,3,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:01Z,2026-02-17T18:07:04Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_3_20260217T175801Z_rep3_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_3_20260217T175802Z_rep4,HOMO_B,creative_rewrite_3,creative_rewrite,4,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:02Z,2026-02-17T18:08:51Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_3_20260217T175802Z_rep4_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_4_20260217T175803Z_rep0,HOMO_B,creative_rewrite_4,creative_rewrite,0,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:03Z,2026-02-17T18:08:52Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_4_20260217T175803Z_rep0_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_4_20260217T175807Z_rep1,HOMO_B,creative_rewrite_4,creative_rewrite,1,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:07Z,2026-02-17T18:07:17Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_4_20260217T175807Z_rep1_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_4_20260217T175812Z_rep2,HOMO_B,creative_rewrite_4,creative_rewrite,2,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:12Z,2026-02-17T18:07:26Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_4_20260217T175812Z_rep2_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_4_20260217T175827Z_rep3,HOMO_B,creative_rewrite_4,creative_rewrite,3,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:27Z,2026-02-17T18:10:32Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_4_20260217T175827Z_rep3_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_4_20260217T175827Z_rep4,HOMO_B,creative_rewrite_4,creative_rewrite,4,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:27Z,2026-02-17T18:10:01Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_4_20260217T175827Z_rep4_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_5_20260217T175828Z_rep0,HOMO_B,creative_rewrite_5,creative_rewrite,0,40,40,33,0.825,8,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:28Z,2026-02-17T18:03:53Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_5_20260217T175828Z_rep0_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_5_20260217T175836Z_rep1,HOMO_B,creative_rewrite_5,creative_rewrite,1,40,40,35,0.875,6,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:36Z,2026-02-17T18:06:09Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_5_20260217T175836Z_rep1_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_5_20260217T175836Z_rep2,HOMO_B,creative_rewrite_5,creative_rewrite,2,40,40,34,0.85,7,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:36Z,2026-02-17T18:10:56Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_5_20260217T175836Z_rep2_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_5_20260217T175837Z_rep3,HOMO_B,creative_rewrite_5,creative_rewrite,3,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:37Z,2026-02-17T18:01:28Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_5_20260217T175837Z_rep3_manifest.json
papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_5_20260217T175837Z_rep4,HOMO_B,creative_rewrite_5,creative_rewrite,4,40,40,36,0.9,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T17:58:37Z,2026-02-17T18:05:17Z,papera_phase3_baseline_HOMO_B_SEEDS_V2_creative_rewrite_5_20260217T175837Z_rep4_manifest.json
